,age,maritalstatus,education,vh14p,vh12g,vh12p,vh10g,vh10p,vh08g,vh08p,vh06g,vh06p,vh04g,vh04p,vh02g,vh02p,vh00g,vh00p,net_worth,home_owner_or_renter,g08_precinct_turnout,g10_precinct_turnout,g12_precinct_turnout,p08_precinct_turnout,p10_precinct_turnout,p12_precinct_turnout,vote_prob
25868,0.4197530864197531,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.52,0.48,0.5857142857142856,0.19,0.25,0.18,0.5999999999999998
48748,0.04938271604938271,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.52,0.39,0.4857142857142858,0.06,0.17,0.1,0.0
343,0.5061728395061729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.7000000000000001,0.68,0.7714285714285714,0.19,0.37,0.34,0.20000000000000004
38168,0.617283950617284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.625,0.0,0.59,0.56,0.6285714285714286,0.12,0.25,0.24,0.26666666666666666
21227,0.3209876543209877,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.48,0.39,0.3714285714285715,0.1,0.16,0.1,0.2666666666666666
47609,0.14814814814814814,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.34,0.18,0.08571428571428569,0.04,0.07,0.05,0.0
20960,0.8148148148148149,1.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.8300000000000001,0.73,0.8571428571428572,0.21,0.36,0.23,0.13333333333333341
14709,0.39506172839506165,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6900000000000001,0.65,0.7571428571428573,0.24,0.39,0.26,0.5333333333333332
41333,0.2962962962962962,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5700000000000001,0.48,0.5142857142857145,0.13,0.2,0.13,0.06666666666666674
22523,0.5679012345679013,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.79,0.76,0.7857142857142856,0.26,0.54,0.37,0.733333333333333
5233,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.6900000000000001,0.58,0.7428571428571429,0.17,0.28,0.23,0.6666666666666666
39399,0.06172839506172839,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.52,0.39,0.4857142857142858,0.06,0.17,0.1,0.0
34941,0.3209876543209877,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.75,0.67,0.7857142857142856,0.2,0.3,0.22,0.2666666666666666
37867,0.6296296296296295,0.0,0.7272727272727273,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.6,0.55,0.5714285714285716,0.22,0.33,0.22,0.7333333333333333
12871,0.3209876543209877,1.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.53,0.44,0.5428571428571429,0.08,0.17,0.11,0.06666666666666668
4605,0.1728395061728395,1.0,0.7272727272727273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6900000000000001,0.66,0.7142857142857144,0.2,0.42,0.24,0.1999999999999999
34081,0.12345679012345678,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.58,0.49,0.5571428571428572,0.12,0.18,0.13,0.0
2386,0.24691358024691357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.56,0.42,0.6428571428571428,0.07,0.11,0.11,0.13333333333333347
39469,0.43209876543209874,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.6,0.49,0.5,0.12,0.18,0.14,0.40000000000000013
1593,0.18518518518518517,0.0,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.52,0.33,0.5285714285714287,0.04,0.09,0.04,0.06666666666666662
37902,0.43209876543209874,1.0,0.18181818181818182,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.75,0.66,0.7142857142857144,0.2,0.35000000000000003,0.2,0.3333333333333335
13389,0.09876543209876543,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.46,0.35000000000000003,0.39999999999999997,0.08,0.12,0.1,0.06666666666666654
45248,0.44444444444444436,0.5,0.36363636363636365,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.75,1.0,0.66,0.54,0.6571428571428573,0.15,0.27,0.16,0.4000000000000002
24785,0.48148148148148145,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.7000000000000001,0.66,0.7,0.14,0.37,0.22,0.5333333333333332
23539,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5700000000000001,0.45,0.5999999999999999,0.08,0.19,0.08,0.0
42284,0.2222222222222222,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,1.0,0.5700000000000001,0.45,0.4714285714285715,0.09,0.15,0.14,0.46666666666666673
36239,0.2345679012345679,0.0,0.36363636363636365,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.52,0.44,0.5,0.12,0.17,0.12,0.4
9688,0.728395061728395,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.71,0.6,0.6714285714285715,0.51,0.46,0.45,0.8666666666666663
27879,0.13580246913580246,0.0,0.7272727272727273,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.62,0.48,0.6142857142857143,0.11,0.17,0.15,0.46666666666666656
20991,0.13580246913580246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18,0.08,0.07142857142857156,0.03,0.02,0.02,5.1318858629352276e-17
15336,0.8024691358024691,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6900000000000001,0.6,0.7,0.16,0.3,0.18,0.19999999999999993
20563,0.5061728395061729,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.35000000000000003,0.22,0.1571428571428572,0.05,0.09,0.05,0.13333333333333336
20970,0.691358024691358,0.5,0.4545454545454546,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.71,0.6,0.6857142857142857,0.12,0.27,0.13,0.33333333333333326
38903,0.19753086419753085,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.25,0.0,0.65,0.53,0.6571428571428573,0.1,0.19,0.13,0.3999999999999998
6827,0.4197530864197531,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.66,0.55,0.6571428571428573,0.09,0.19,0.15,5.302418665258891e-17
22096,0.48148148148148145,0.0,0.7272727272727273,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.81,0.76,0.8285714285714285,0.27,0.48,0.29,0.3333333333333333
13258,0.6049382716049383,0.0,0.18181818181818182,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8200000000000001,0.78,0.8,0.27,0.45,0.27,0.933333333333333
21068,0.617283950617284,0.0,0.8181818181818182,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.875,0.0,0.53,0.47,0.5,0.14,0.24,0.12,0.733333333333333
41358,0.5308641975308641,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.66,0.53,0.6571428571428573,0.07,0.19,0.1,0.8666666666666663
3227,0.1728395061728395,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.64,0.52,0.5999999999999999,0.14,0.22,0.13,0.13333333333333347
47516,0.09876543209876543,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.64,0.51,0.5714285714285716,0.11,0.24,0.13,0.19999999999999996
28446,0.2962962962962962,0.0,0.7272727272727273,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.25,0.0,0.67,0.52,0.6857142857142857,0.06,0.16,0.1,0.5333333333333331
37713,0.2345679012345679,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.61,0.6714285714285715,0.15,0.27,0.18,0.0
7697,0.18518518518518517,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.59,0.55,0.7,0.1,0.22,0.15,0.2666666666666665
38566,0.9135802469135803,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.78,0.75,0.8142857142857143,0.27,0.44,0.33,0.8666666666666666
26360,0.1728395061728395,1.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.47,0.39,0.42857142857142855,0.08,0.14,0.09,0.0
23030,0.5185185185185186,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.75,0.66,0.7142857142857144,0.2,0.35000000000000003,0.2,0.4666666666666667
26734,0.2839506172839506,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.45,0.31,0.2571428571428572,0.07,0.09,0.07,0.0666666666666666
31687,0.39506172839506165,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.47,0.4,0.42857142857142855,0.12,0.16,0.13,0.3999999999999997
44172,0.43209876543209874,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.6900000000000001,0.5700000000000001,0.6285714285714286,0.11,0.24,0.13,0.5999999999999996
24684,0.037037037037037035,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.36,0.25,0.2571428571428572,0.06,0.08,0.07,0.06666666666666653
2764,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.28,0.42857142857142855,0.09,0.12,0.06,0.0
961,0.09876543209876543,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.28,0.18,0.04285714285714293,0.03,0.07,0.03,0.0
27685,0.617283950617284,1.0,0.18181818181818182,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.65,0.56,0.6714285714285715,0.11,0.22,0.14,0.2666666666666666
34428,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.68,0.58,0.6857142857142857,0.1,0.22,0.12,0.33333333333333337
33161,0.8148148148148149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.72,0.65,0.6857142857142857,0.2,0.33,0.18,0.6
10189,0.46913580246913583,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.25,0.0,0.8200000000000001,0.8200000000000001,0.8571428571428572,0.43,0.59,0.42,0.533333333333333
41491,0.09876543209876543,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.44,0.31,0.3428571428571429,0.07,0.1,0.08,0.0
5683,0.7901234567901234,0.0,0.36363636363636365,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.72,0.6900000000000001,0.8,0.27,0.42,0.27,0.6666666666666666
35060,0.7037037037037037,0.0,0.4545454545454546,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.375,1.0,0.61,0.6,0.6428571428571428,0.14,0.34,0.23,0.7333333333333334
6203,0.4567901234567901,1.0,0.18181818181818182,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.56,0.48,0.6571428571428573,0.1,0.17,0.13,0.4666666666666665
28204,0.34567901234567894,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,0.66,0.56,0.7285714285714286,0.09,0.22,0.16,0.6000000000000001
15018,0.3333333333333333,0.0,0.09090909090909091,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.8200000000000001,0.78,0.842857142857143,0.34,0.45,0.31,0.5999999999999998
6154,0.44444444444444436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.72,0.62,0.7142857142857144,0.14,0.26,0.17,1.3398494027178561e-16
40763,0.5185185185185186,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.76,0.76,0.7857142857142856,0.24,0.42,0.26,0.1333333333333333
4666,0.6666666666666667,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.73,0.59,0.7285714285714286,0.15,0.26,0.19,0.5333333333333334
7610,0.1728395061728395,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.58,0.49,0.5571428571428572,0.12,0.18,0.13,0.13333333333333355
14704,0.34567901234567894,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.625,0.0,0.75,0.65,0.8,0.16,0.3,0.18,0.46666666666666645
47831,0.24691358024691357,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.76,0.61,0.7285714285714286,0.18,0.34,0.14,0.1333333333333332
37545,0.3333333333333333,0.5,0.7272727272727273,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.54,0.39,0.5714285714285716,0.05,0.11,0.07,0.4666666666666666
15038,0.3333333333333333,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.58,0.45,0.6142857142857143,0.07,0.16,0.14,0.19999999999999984
27500,0.5555555555555556,0.0,0.36363636363636365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.0,0.53,0.41,0.4857142857142858,0.1,0.14,0.09,0.9999999999999997
25548,0.5185185185185186,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.125,1.0,0.67,0.55,0.6428571428571428,0.12,0.22,0.15,0.2666666666666666
11399,0.7037037037037037,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.625,0.0,0.65,0.61,0.6857142857142857,0.11,0.3,0.26,0.7999999999999994
2792,0.20987654320987653,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.49,0.38,0.5428571428571429,0.07,0.14,0.09,0.0
7326,0.39506172839506165,0.0,0.9090909090909092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.81,0.73,0.8571428571428572,0.23,0.31,0.21,0.9333333333333328
2768,0.5802469135802468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.875,1.0,0.59,0.56,0.6714285714285715,0.17,0.3,0.23,0.13333333333333347
29728,0.5925925925925926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.0,0.6900000000000001,0.62,0.6714285714285715,0.18,0.28,0.21,0.9999999999999998
103,0.12345679012345678,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.61,0.5,0.5857142857142856,0.08,0.18,0.12,0.0
23368,0.5185185185185186,1.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.375,0.0,0.42,0.31,0.31428571428571433,0.07,0.13,0.06,0.3333333333333333
39828,0.4074074074074074,1.0,0.36363636363636365,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,1.0,0.6,0.47,0.5999999999999999,0.09,0.16,0.14,0.20000000000000037
44290,0.39506172839506165,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.55,0.41,0.5857142857142856,0.07,0.11,0.08,0.4666666666666665
119,0.44444444444444436,1.0,0.36363636363636365,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.0,0.74,0.7000000000000001,0.7142857142857144,0.19,0.37,0.4,0.8666666666666665
38652,0.38271604938271603,0.0,0.18181818181818182,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.0,0.62,0.56,0.5571428571428572,0.23,0.39,0.22,0.6666666666666665
4603,0.2962962962962962,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.77,0.73,0.7857142857142856,0.29,0.4,0.27,0.06666666666666664
2773,0.5432098765432098,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.56,0.45,0.5857142857142856,0.08,0.17,0.14,0.20000000000000012
17768,0.35802469135802467,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.47,0.35000000000000003,0.5285714285714287,0.05,0.09,0.07,1.4765293510968663e-17
21871,0.691358024691358,1.0,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.375,1.0,0.76,0.68,0.8142857142857143,0.3,0.41,0.3,0.13333333333333355
36256,0.617283950617284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.0,0.56,0.47,0.6428571428571428,0.05,0.12,0.08,0.2666666666666667
6439,0.6790123456790123,1.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.625,0.0,0.64,0.56,0.6857142857142857,0.12,0.21,0.15,0.6000000000000001
1397,0.5679012345679013,1.0,0.7272727272727273,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.49,0.38,0.5142857142857145,0.09,0.16,0.13,0.4666666666666667
22289,0.09876543209876543,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.64,0.41,0.7142857142857144,0.0,0.0,0.0,0.13333333333333333
18309,0.14814814814814814,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.65,0.58,0.6571428571428573,0.11,0.22,0.14,0.06666666666666661
16336,0.4074074074074074,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6900000000000001,0.62,0.7571428571428573,0.18,0.27,0.18,0.46666666666666656
34507,0.08641975308641975,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5700000000000001,0.45,0.5714285714285716,0.1,0.15,0.1,0.0
14872,0.2222222222222222,1.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.53,0.44,0.6142857142857143,0.09,0.17,0.11,0.06666666666666674
42210,0.617283950617284,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.75,0.6900000000000001,0.8,0.22,0.41,0.22,0.5333333333333332
31448,0.691358024691358,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.6,0.63,0.7428571428571429,0.25,0.46,0.21,0.6666666666666667
16489,0.46913580246913583,1.0,0.8181818181818182,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.375,0.0,0.5700000000000001,0.49,0.5285714285714287,0.14,0.26,0.15,0.5333333333333332
44006,0.6666666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.0,0.68,0.56,0.6714285714285715,0.12,0.22,0.12,0.5333333333333332
31922,0.7777777777777779,0.0,0.36363636363636365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.65,0.49,0.6428571428571428,0.13,0.25,0.13,0.9999999999999997
40821,0.2839506172839506,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.58,0.41,0.6428571428571428,0.07,0.13,0.12,1.4578215303181638e-17
19639,0.09876543209876543,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8,0.73,0.7857142857142856,0.23,0.43,0.28,0.13333333333333325
44736,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.61,0.55,0.7,0.09,0.2,0.14,0.20000000000000012
46827,0.30864197530864196,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.56,0.42,0.6428571428571428,0.07,0.11,0.11,0.6666666666666661
45919,0.037037037037037035,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.14,0.15,0.39999999999999997,0.01,0.02,0.02,0.06666666666666654
1315,0.5061728395061729,0.0,0.09090909090909091,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.68,0.56,0.6857142857142857,0.12,0.24,0.13,0.40000000000000013
11103,0.4074074074074074,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.73,0.6,0.7428571428571429,0.08,0.19,0.07,1.6690805340330844e-16
